label,t,r,points,kTeams,scoringDiscAbs,minScoringDiscAbs,discSource,isSolvable,baselineUnlocked,baselineDiscAbs
24T21007,21007,4,0.125,4,605410435694739591838283141038888988966912,605410435694739591838283141038888988966912,exact_nfdisc,True,,
24T21007,21007,8,0.03125,6,228603961381068472591771076914061396938850304,228603961381068472591771076914061396938850304,exact_nfdisc,True,,
24T21007,21007,12,0.0625,5,619940286151413342042401936423822324702117888,619940286151413342042401936423822324702117888,exact_nfdisc,True,,
24T21007,21007,16,0.0625,5,228603961381068472591771076914061396938850304,228603961381068472591771076914061396938850304,exact_nfdisc,True,,
24T21008,21008,0,0.000704,11,65119791323984600491458021114020341219328,267227430081519877034922811493,exact_nfdisc,True,,
24T21008,21008,4,0.028722,6,65119791323984600491458021114020341219328,32511183039452298802182461036930077952,exact_nfdisc,True,,
24T21008,21008,8,0.007812,8,65119791323984600491458021114020341219328,65119791323984600491458021114020341219328,exact_nfdisc,True,,
24T21008,21008,12,0.03125,6,65119791323984600491458021114020341219328,65119791323984600491458021114020341219328,exact_nfdisc,True,,
24T21008,21008,16,0.015625,7,65119791323984600491458021114020341219328,65119791323984600491458021114020341219328,exact_nfdisc,True,,
24T21009,21009,0,0.0,27,214180140639581909525283522960424960000,358541293988172253857419137908736,exact_nfdisc,True,,
24T21009,21009,4,0.0,24,877281856059727501415561310045900636160000,585370470367603556345725321216,exact_nfdisc,True,,
24T21009,21009,8,0.0,32,214180140639581909525283522960424960000,15229716108154216578275602333696,exact_nfdisc,True,,
24T21009,21009,16,2e-06,20,877281856059727501415561310045900636160000,100351652798227967461354586550078275584,exact_nfdisc,True,,
24T21009,21009,20,2.9e-05,16,877281856059727501415561310045900636160000,4085425925905543312349107519324690579456,exact_nfdisc,True,,
24T21010,21010,0,1e-06,21,2846818865366815936060634431958701572096,2128745047496609709091729300258816,exact_nfdisc,True,,
24T21010,21010,8,1e-06,21,5356791939964767370339575666835456,2128745047496609709091729300258816,exact_nfdisc,True,,
24T21010,21010,12,7e-06,18,21941419786095687148910901931358027776,544958732159132085527482700866256896,exact_nfdisc,True,,
24T21013,21013,0,0.0,26,19186653521628222167889068788962820096,2034276507593597244456042496,exact_nfdisc,True,,
24T21013,21013,4,0.0,34,19186653521628222167889068788962820096,51099148508400982929990221824,exact_nfdisc,True,,
24T21013,21013,8,0.0,25,19186653521628222167889068788962820096,971944103700258210863175967729,exact_nfdisc,True,,
24T21013,21013,12,0.0,28,288099594285698773489709298534269845504,702666066620236592952309798928384,exact_nfdisc,True,,
24T21013,21013,16,0.0,23,59743652108243397916500418253736116224,68231238896373396026213636069392384,exact_nfdisc,True,,
24T21013,21013,20,2.9e-05,16,3131039875266422460841083064409185583104,136617512188042417042512797426595659776,exact_nfdisc,True,,
24T21014,21014,0,1e-06,21,1131302396786645760409417711058845433856,2708543504717688500219566134132736,exact_nfdisc,True,,
24T21014,21014,4,0.0,26,28442812637062339069453064740063075001958400,2128745047496609709091729300258816,exact_nfdisc,True,,
24T21014,21014,8,7e-06,18,1131302396786645760409417711058845433856,5020769832166712486287349589217536,exact_nfdisc,True,,
24T21014,21014,12,0.0,29,28442812637062339069453064740063075001958400,5020769832166712486287349589217536,exact_nfdisc,True,,
24T21014,21014,16,0.003663,9,289613413577381314664810934031064431067136,760863422270882590853770852566778773504,exact_nfdisc,True,,
24T21014,21014,24,0.175406,3,11185993337757418530359302136604762630890694807573888727728492122709766052269300880769024,59866524213406724106605630140575429473768271530242338315042816,exact_nfdisc,True,,
24T21016,21016,0,0.000189,13,87141157108473613832804026854122979328,233424841800876821464654843904,exact_nfdisc,True,,
24T21016,21016,4,0.000688,11,356930179516307922259165293994487723327488,182462864101493685925792178432,exact_nfdisc,True,,
24T21016,21016,8,0.00037,12,5577034054942311285299457718663870676992,1295517274160670473375899702333,exact_nfdisc,True,,
24T21016,21016,12,0.005713,7,360804164303030316661102390235511659741154598376475745979030416413399226880795095469129728,552353448592042391706900956708864,exact_nfdisc,True,,
24T21016,21016,16,0.003471,9,5577034054942311285299457718663870676992,208757827278794095325436762331807744,exact_nfdisc,True,,
24T21019,21019,0,8.9e-05,13,77153566271312065246373059580757382920556777852914963426340083895230312690483200000000000000000,51280212384427384739196603404910592,exact_nfdisc,True,,
24T21019,21019,4,0.000174,12,77153566271312065246373059580757382920556777852914963426340083895230312690483200000000000000000,6445961567566447648735232000000000,exact_nfdisc,True,,
24T21019,21019,8,0.001724,9,193039017119732304490841041822237621400276122140172954862864678883816908324339712,276824056809041978512968668256665600,exact_nfdisc,True,,
24T21019,21019,16,0.001969,9,1234457060340993043941968953292118126728908445646639414821441342323685003047731200000000000000000,2726061908414028281920893569073152000000000000000,exact_nfdisc,True,,
24T21020,21020,0,0.001496,10,144001109536345633396976357371477805791684067328,1316560940641184012084472060160507904,exact_nfdisc,True,,
24T21020,21020,2,3.9e-05,15,15386886631382940144869571065235936116736000000000000,1033349441963071410783193887932416,exact_nfdisc,True,,
24T21020,21020,4,0.001428,10,576004438145382533587905429485911223166736269312,82285058790074000755279503760031744,exact_nfdisc,True,,
24T21020,21020,6,5.1e-05,15,63024687642144522833385763083206394334150656,2666571043990224006438223377055350784,exact_nfdisc,True,,
24T21020,21020,8,0.0625,5,144001109536345633396976357371477805791684067328,144001109536345633396976357371477805791684067328,exact_nfdisc,True,,
24T21020,21020,12,0.0625,5,576004438145382533587905429485911223166736269312,576004438145382533587905429485911223166736269312,exact_nfdisc,True,,
24T21020,21020,16,0.0625,5,144001109536345633396976357371477805791684067328,144001109536345633396976357371477805791684067328,exact_nfdisc,True,,
24T21023,21023,0,0.000115,13,206685785760881432721378472291212338009889929010520451448832,8457648183199824877880570825,exact_nfdisc,True,,
24T21023,21023,4,0.000157,13,20982513917183947333442048784251887888105472,8457648183199824877880570825,exact_nfdisc,True,,
24T21023,21023,6,3.6e-05,15,3779947652321579314122299766773749093858868723712,69631854028046548429938098176,exact_nfdisc,True,,
24T21023,21023,8,0.000689,11,20982513917183947333442048784251887888105472,3842686173301738452450650619904,exact_nfdisc,True,,
24T21023,21023,12,0.006149,8,20982513917183947333442048784251887888105472,12503940998669012617571290625081344,exact_nfdisc,True,,
24T21023,21023,16,0.000625,11,100635254855411136324163325232571203085862029452529106944,657238398742539975711090963480838144,exact_nfdisc,True,,
24T21023,21023,20,0.000741,11,1058521742001535062719622260139688270046540595200,2795118028036202380899551640033427456,exact_nfdisc,True,,
24T21024,21024,2,0.0,22,322583608882104022075776253501243920482304,370895812340015067603381295408,exact_nfdisc,True,,
24T21024,21024,6,4.5e-05,15,99787922663679363193888601523879936000000000,540992144634861422808332125601792,exact_nfdisc,True,,
24T21025,21025,8,6.8e-05,14,397814380712354774932937130265029848260029292241961894281216,2238696860023709682621934129381376,exact_nfdisc,True,,
24T21025,21025,12,0.001113,10,397814380712354774932937130265029848260029292241961894281216,8954787440094838730487736517525504,exact_nfdisc,True,,
24T21025,21025,16,0.002528,9,6215849698630543358327142660391091379062957691280654598144,25484851380920354337297309160314683984,exact_nfdisc,True,,
24T21025,21025,20,0.001319,10,6215849698630543358327142660391091379062957691280654598144,1062380830200091924706074844828008448000,exact_nfdisc,True,,
24T21027,21027,0,7.4e-05,14,45735729466834369915895726321351190904832000000000,1471286848745205881746099273728,exact_nfdisc,True,,
24T21027,21027,4,7.2e-05,14,731771671469349918654331621141619054477312000000000,1570452802360264649305260818432,exact_nfdisc,True,,
24T21027,21027,6,0.002373,9,52966919340189087615978316992303212136305770437999755001856,465600059336972509582434291849101312,exact_nfdisc,True,,
24T21027,21027,8,4.3e-05,15,45735729466834369915895726321351190904832000000000,127845446030570737429710848000000000,exact_nfdisc,True,,
24T21027,21027,12,0.000248,12,2844887941035852978807989018802906382850334189715690053239837711975579648,6552408778733025138328164283776499712,exact_nfdisc,True,,
24T21027,21027,16,0.000362,12,182942917867337479663582905285404763619328000000000,20124564290262120436763078791679442944,exact_nfdisc,True,,
24T21027,21027,24,0.020832,6,1555953906151943581718258319848544864637575955407984341811200000000000000,1334613274032943746541000498779378867293388800000,exact_nfdisc,True,,
24T21028,21028,0,0.000369,12,471972636574718835060677322307354225845106510921728,205368392143486999209487509322477862912,exact_nfdisc,True,,
24T21028,21028,4,1e-05,17,30206248740782005443883348627670670454086816698990592,802220281810496090662060583290929152,exact_nfdisc,True,,
24T21028,21028,8,0.000338,12,7551562185195501360970837156917667613521704174747648,802220281810496090662060583290929152,exact_nfdisc,True,,
24T21028,21028,12,0.005485,8,30206248740782005443883348627670670454086816698990592,7039668264827275630356310454916087808,exact_nfdisc,True,,
24T21028,21028,16,0.002908,9,471972636574718835060677322307354225845106510921728,53237491252756271954569597815302914048,exact_nfdisc,True,,
24T21031,21031,0,0.0,26,4612530708994893971904613580131998367744,243115125899625668609572864,mixed_disc,True,,
24T21031,21031,4,0.0,36,296236908560130792530525755040333824,2592269429512279890860179456,mixed_disc,True,,
24T21031,21031,8,0.0,34,4387346518629643595492370960529909350400,1524790789326228616358504955904,mixed_disc,True,,
24T21031,21031,12,0.0,29,72070792328045218311009587189562474496,364968557032347209035563208278016,mixed_disc,True,,
24T21031,21031,16,0.0,31,4387346518629643595492370960529909350400,10041377700850096725918286574780416,mixed_disc,True,,
24T21031,21031,20,0.0,23,4612530708994893971904613580131998367744,1614211175579859235257492158927601664,mixed_disc,True,,
24T21032,21032,0,0.0,33,12200863600867612340575536714612736,2048674020415139353118900224,mixed_disc,True,,
24T21032,21032,4,0.0,40,44731953412894754508156959142891749376,34208292396286751633920141225,mixed_disc,True,,
24T21032,21032,8,0.0,34,44731953412894754508156959142891749376,14713181522660125136414838882304,mixed_disc,True,,
24T21032,21032,12,0.0,25,44731953412894754508156959142891749376,414481868883842313592372695212944,mixed_disc,True,,
24T21032,21032,16,0.0,24,45805520294804228616352726162321151361024,100051943740180594348397902056709225,mixed_disc,True,,
24T21032,21032,20,0.0,25,4387346518629643595492370960529909350400,4489790382204625488114358050088812544,mixed_disc,True,,
24T21034,21034,0,0.0,28,151218982518326682005819802452492288,5372500997244958590180233216,exact_nfdisc,True,,
24T21034,21034,2,0.0,27,493918567010039545168904717504348160000,2707317325589056209062723584,exact_nfdisc,True,,
24T21034,21034,4,0.0,22,154848238098766522373959477711352102912,15246890454515540600651552000,exact_nfdisc,True,,
24T21034,21034,6,0.0,29,4923462107983951794883612371199197184,139666284991300534068425261056,mixed_disc,True,,
24T21034,21034,8,0.0,22,399181323109640429800977161396076675072,21786285424812676722428223488000,exact_nfdisc,True,,
24T21034,21034,12,1e-06,21,37804745629581670501454950613123072,37804745629581670501454950613123072,exact_nfdisc,True,,
24T21034,21034,16,7e-06,18,1944360854440846630271002425959150256128,1186158074689769068535930661682282496,exact_nfdisc,True,,
24T21034,21034,18,2.8e-05,16,4387346518629643595492370960529909350400,3181746309528760530135373918817484800,exact_nfdisc,True,,
24T21034,21034,20,1.5e-05,17,154848238098766522373959477711352102912,154848238098766522373959477711352102912,exact_nfdisc,True,,
24T21035,21035,0,0.0,34,247002855284098248926095222174121984,4217753496550744303842885632,exact_nfdisc,True,,
24T21035,21035,2,0.0,44,1096155597980439172643704274944,411685032517080034406295375,exact_nfdisc,True,,
24T21035,21035,4,0.0,26,657314162913057316480004086019653632,1213479575890095510106930523392,exact_nfdisc,True,,
24T21035,21035,6,0.0,46,1430437547497015191451480543461376,20199748391649218547665999819,exact_nfdisc,True,,
24T21035,21035,8,0.0,22,48039838785256718007806465846696065630208,540992144634861422808332125601792,exact_nfdisc,True,,
24T21035,21035,10,0.0,35,4387346518629643595492370960529909350400,694327223870583183517525526754487,exact_nfdisc,True,,
24T21035,21035,12,0.000113,14,33427537555323893413509562099329662976,42068080581408527478340198714048512,exact_nfdisc,True,,
24T21035,21035,14,0.0,26,4387346518629643595492370960529909350400,29067043686784072057522880126596107,exact_nfdisc,True,,
24T21035,21035,16,5.6e-05,15,172310858061449328551281453932742705152,81351305662683923190806434807808000,exact_nfdisc,True,,
24T21035,21035,18,0.0,30,425187003773826317434331772043544629434100963937398187622400,40799135309443523909084580721215686523,exact_nfdisc,True,,
